2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2016,C,5,B,3.1,4.2
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,2.1,3.5
2017,NC,5,A,3.1,4.2
2017,NC,5,A,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2017,C,5,B,3.1,4.2
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,2.1,3.5
2018,NC,5,A,3.1,4.2
2018,NC,5,A,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2018,C,5,B,3.1,4.2
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,2.1,3.5
2019,NC,5,A,3.1,4.2
2019,NC,5,A,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
2019,C,5,B,3.1,4.2
